from,to,value,gas,input,tx_hash,fuzz_string
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0x906beD6206a64e2f06Ad55C49Bbdd8f7755412d3,0,3000000,0x8f088f92000000000000000000000000f54f49dabb0d48ebe1f7185a6dc31f86a672364a,0xa033441f98001ff98b14f34ee64c593a7fb9f8ae372fe8aee861b387a02a36b9,"vulnerables.sol,vul,82"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0x1d55ccFE6EE1Aba4c4314C03c84383Eea563AFd9,0,3000000,0x8f088f920000000000000000000000009c92deb37c99fde9b30af2280197dd7c8e4f8783,0x416e7331bb0bbb76845242f1cb321a226d467818c4f629877c505cca56a43018,"safes.sol,safe,81"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0x2c07dD2eA83047FC17D991f1FFcbf8660A67E1F0,0,3000000,0x8f088f9200000000000000000000000006cf1a4578c01a14a407593615b2e7877e3ab006,0x4aca906537daa3795ae5e9b37073b430daff970961d4e7e4f38a4919b14417e7,"vulnerables.sol,vul,84"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0xaCb90d9fC2326A4421C66c693c89a2262563F33e,0,3000000,0x8f088f92000000000000000000000000a5df583fb06a9016c9c8b84dc3eedb2fcd5103e6,0x54bab11e91d3f5b1f16abc2967fcba910a347d33118c135411c9fbfb2fa3822a,"vulnerables.sol,vul,83"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x21363769304846862b0cb197C94ED80201A832e1,0,3000000,0x8f088f920000000000000000000000002511637e46c835cdc5656e7d92c3958eeee4a0e9,0x60a2e0ce4ee4e0cde3161b1757f9f175f825ebff1a31693ba80a6011c4eb32a8,"safes.sol,safe,86"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0xB7930170960155f8feE9096A6c19DD0905D8b34E,0,3000000,0x8f088f92000000000000000000000000610f7e9d3a700ac4a60ba94badd3c9450eeed298,0xe16213e4718f10fc1029b0787828fed9bca12cf49963ab5c6292341bcd9e9dca,"vulnerables.sol,vul,85"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x1DEeB9B2Bf45Cba7eD8Da26dEc37EDC7CD039830,0,3000000,0x8f088f920000000000000000000000001d10d23477bac614eb5cad6b21dc8f158b8010a8,0x5d5eae02db5fba00cff0d1e585ba716062752757545b9b7b28e1e3867ec1aa41,"safes.sol,safe,88"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0x9D64cBe7EF9c505172c3F22180D0EB4Bd7758CB9,0,3000000,0x8f088f920000000000000000000000005a29385759564aa84af0ca73d555ca63f38ae530,0x20a8a6f440eac503154de0b19fe3b6bfa8ad396065a15c85cf41345158747f27,"safes.sol,safe,87"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x47Ea4AA3fEDdBD8ED2285C2414Ef05E41688261E,0,3000000,0x8f088f920000000000000000000000003b23d84d445ef4bdacdf4161d122d91832040bef,0x4d17fc88dcd653232f77c13a7d2715893bd9378c7f16f49bc80c1fd003d203d7,"safes.sol,safe,90"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x6f132AD9eaAfe6D18514Fa04029aC4Fa9ec14098,0,3000000,0x8f088f9200000000000000000000000023579d637dc0eb7babc4660a4df6513c21006ed6,0xd26046159625e44dd82de9681117c7b7d3cb6a0c1765c6164b38806b9af77c6b,"safes.sol,safe,89"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0x07F94c98a6038559c875cAc76AfBE233Eb0CEa91,0,3000000,0x8f088f92000000000000000000000000da3ab035516336a828e6de192fc33dde3bcea9ed,0xa26dc631891e21762735c556f45436007131fb7433ab0701298a780691dbda5c,"safes.sol,safe,92"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0xe8255077e2431569f5C7B60Cc8c03DE49f27f587,0,3000000,0x8f088f920000000000000000000000006a2346fa663aed87e432e333cc3cf152bbd718e8,0x76fdc127b16bfd81bc09850109b7f2e8d685ff50de4e1139d7b0dddee6f554f8,"vulnerables.sol,vul,91"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0xF44040dCedC4dca020d12eb03e544A3480D8AEEE,0,3000000,0x8f088f920000000000000000000000006bb44cc0b2cf0ba19ae8771c39f02d53116ddb93,0x339cf9e46821b20bd8c73b6147d1d1a83b2285ec757a74e9615bc28a0cc47137,"vulnerables.sol,vul,94"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x6711C2E3fa44d9A75ac070018e53c08A45f23026,0,3000000,0x8f088f92000000000000000000000000f16dfc81d4bddb6eaa8ec55364db1f3e4a5e5a65,0x4a790aea8e6bbbc0b43fbfcd6cf90ce6c8b1ff12e9bd086105f40fc609664cc5,"vulnerables.sol,vul,93"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x02B48f37F49bf19a88D3Fd0345e49b46642d9DDE,0,3000000,0x8f088f92000000000000000000000000ed8e9bf5f885da4e73d7ad923c54e44c8132d938,0xf0ecd18cc8eb3581d68f6a35547882f902214d2dffd2c63ef8656e35969be6c5,"vulnerables.sol,vul,96"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0x6Fb112A6775e3828Ae6aB943f6EADD2AfDACC27F,0,3000000,0x8f088f9200000000000000000000000031d253431f51a76095e88f610cc962ea2108a3e9,0xad2dd9039d6dbd010d68f7c5ddd10112d64a09c522c772da07dde25b66dd83e1,"safes.sol,safe,95"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0xfd0b8790C8c63228212c1458b49F9594614D4b24,0,3000000,0x8f088f92000000000000000000000000f1545c27d2c98e5ccfac28aee6f2463f965c7739,0x957a38db2737b5238bdce2ac8f38c25dc85d7514b9da62729e191ff01d738395,"safes.sol,safe,98"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x953ee06E7abd958D76948C2132BA4C782218261F,0,3000000,0x8f088f92000000000000000000000000b696cf3390e2e517303b8dc0784954ea926aed43,0x6a9d14aa2974cca97683887fae8b896f5d6913fb476a700826ee8968c90ae2ee,"safes.sol,safe,97"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0xA79D1461180565FcBc8B5B4410670c679b0e0b46,0,3000000,0x8f088f92000000000000000000000000c5116893d4d80a756b7796269a23425c52b37439,0x791235262ac712eb7aa08174a5d14d907b2283472c9d7da7b1b2b0d1b5e0ef4f,"vulnerables.sol,vul,100"
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x743451d7540f2Eb483D740945c4bd404625793d4,0,3000000,0x8f088f920000000000000000000000000b46aff7de08f2ad090247cdd511083147fa8c49,0xec2a3847ec43565854308a11050f3e677bf4358b381c02cabf5f5f5a0bddac5d,"safes.sol,safe,99"
0xA3D57cDD628989F65468b102927a2595DE8F4AEA,0x86E2067e6b685773402A1c16a8A4935881d5AAc2,0,3000000,0x8f088f9200000000000000000000000089792a8405564ea9d28417131e5bda2ccde2f6e6,0x97b814676432edd1122b40442bc5bbadfc6b09365e35a2f056ca4afe3ab1a469,"vulnerables.sol,vul,102"
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0x2A6d6DD3C56979627a14c4878c7a188F05D0D2c3,0,3000000,0x8f088f9200000000000000000000000092df878fb79547891dd2b5e07033902a0620b4e3,0x1d5fedff4175314db42923e148129f75c753c078c6d1b664df6657607a091b4a,"vulnerables.sol,vul,101"
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0x8e131B1B706136357bfe21C5228D52e014dFFCD4,0,3000000,0x8f088f92000000000000000000000000b72ff74d70e938ba05141587dc1134f18aa41fa8,0x06978e1b8010c26cf7a83f93f24e5a93bac683e0d75bd916cdc77cfa39f40c39,"vulnerables.sol,vul,104"
0xeb9C44CBB771Db9736D6fFe15fee919554c5Eb56,0xF4E43bEa9B1d73286ecE3F403e69cc9786FF5Eb9,0,3000000,0x8f088f92000000000000000000000000b0492d7dcd67e8882bfc9ae351dc6c40a1978bb5,0xc33af09e42b8d4c500eaa03407531fb34dc2de0194f8c02cb16768751aba35f7,"safes.sol,safe,103"
0x52503d5F66B6D9FB8731fDc38f60a7aa545cA378,0xd639F1D4325670c50A23e95ee85aF312B726ad4f,0,3000000,0x8f088f92000000000000000000000000a204231e88a7426fc95219dd2c7f5bb493d136a4,0x0438887c76df1ffdf99a8772b212cab563d5e620b6282d67448fcc5d6262ff36,"vulnerables.sol,vul,105"
