from,to,value,gas,input,tx_hash,fuzz_string
0x21363769304846862b0cb197C94ED80201A832e1,0x3B23D84D445Ef4bDaCdF4161D122D91832040BEF,0,3000000,0x8f088f920000000000000000000000003b23d84d445ef4bdacdf4161d122d91832040bef,0x13e2194d70e3730616f171bdbf2da22968af0c13e38feae600d5b5d45e24bc5f,"vulnerables.sol,vul,81"
0x2c07dD2eA83047FC17D991f1FFcbf8660A67E1F0,0x4AE5A6dFEBA48D1e3826C943F81B9d28D0A9B3D7,0,3000000,0x8f088f920000000000000000000000004ae5a6dfeba48d1e3826c943f81b9d28d0a9b3d7,0x1761a8091a68643d7bd3726c51e3bfeec6e4721d7024fa6dad09780669b7062f,"vulnerables.sol,vul,84"
0xaCb90d9fC2326A4421C66c693c89a2262563F33e,0xa5dF583fb06A9016c9c8b84dc3EedB2fcD5103e6,0,3000000,0x8f088f92000000000000000000000000a5df583fb06a9016c9c8b84dc3eedb2fcd5103e6,0xdd6bf8a365dc89caaae49acad4317d1826824e044c78f4a225cf983681a3c90f,"vulnerables.sol,vul,83"
0xE186dD50e15E9Cbf40c7a1C32657D5d8C4a33E69,0x11e875f1dB1e7B6aA22e565BaFD5FF2F5e01f7db,0,3000000,0x8f088f9200000000000000000000000011e875f1db1e7b6aa22e565bafd5ff2f5e01f7db,0xc76f1202100ae88512e074e6ab91401393e093f181c9b0630daea89043647053,"vulnerables.sol,vul,86"
0xB7930170960155f8feE9096A6c19DD0905D8b34E,0x23F9656f6fDaCe6feaD6e97A0329FDD01B4ef607,0,3000000,0x8f088f9200000000000000000000000023f9656f6fdace6fead6e97a0329fdd01b4ef607,0xa50eb66ca956b0a209bc6caca2d843cd86501f7bbd0d03517b7f71c12046075b,"safes.sol,safe,85"
0x47Ea4AA3fEDdBD8ED2285C2414Ef05E41688261E,0xf16DFc81D4bDDb6eaa8eC55364dB1f3E4A5E5a65,0,3000000,0x8f088f92000000000000000000000000f16dfc81d4bddb6eaa8ec55364db1f3e4a5e5a65,0x980ad56c4040328e4b46dd719c0728fade8d3a3e827d8f121c3a42315d42429c,"safes.sol,safe,88"
0x1DEeB9B2Bf45Cba7eD8Da26dEc37EDC7CD039830,0x610F7E9d3A700AC4a60Ba94baDD3C9450eeed298,0,3000000,0x8f088f92000000000000000000000000610f7e9d3a700ac4a60ba94badd3c9450eeed298,0xd7ca3d4bba4c2d7b2a2e55a8898d2bea3b5b62d37fa9c2abcd54a5a905717c5a,"vulnerables.sol,vul,87"
0xe8255077e2431569f5C7B60Cc8c03DE49f27f587,0x9c92deB37c99FdE9b30aF2280197dd7c8E4f8783,0,3000000,0x8f088f920000000000000000000000009c92deb37c99fde9b30af2280197dd7c8e4f8783,0xe03015927170d879efc3694b56a89f9f708d20f09e88ba7c4be51560c38eac1c,"safes.sol,safe,90"
0x6f132AD9eaAfe6D18514Fa04029aC4Fa9ec14098,0x23579D637Dc0eB7baBc4660A4DF6513c21006eD6,0,3000000,0x8f088f9200000000000000000000000023579d637dc0eb7babc4660a4df6513c21006ed6,0xb0d794e3f6b56be9b4a8c0ae7aca8d67244e2b1f7cd64cd7b2b672fda2e71dc8,"vulnerables.sol,vul,89"
0x9D64cBe7EF9c505172c3F22180D0EB4Bd7758CB9,0xeD8e9BF5F885DA4E73D7AD923C54E44c8132d938,0,3000000,0x8f088f92000000000000000000000000ed8e9bf5f885da4e73d7ad923c54e44c8132d938,0x2b68037f9db72632bff4bea51ea5659ea3692c4097b3e77e19ab3999cd4881f8,"safes.sol,safe,92"
0x6Fb112A6775e3828Ae6aB943f6EADD2AfDACC27F,0x1d10D23477BaC614eb5cAD6B21dc8F158b8010A8,0,3000000,0x8f088f920000000000000000000000001d10d23477bac614eb5cad6b21dc8f158b8010a8,0x56e9aa74572b95f1b04cab473dd6da321b80086e795e4580cb5e33dcd172c0c2,"vulnerables.sol,vul,91"
0x07F94c98a6038559c875cAc76AfBE233Eb0CEa91,0x5A29385759564Aa84af0cA73d555CA63F38AE530,0,3000000,0x8f088f920000000000000000000000005a29385759564aa84af0ca73d555ca63f38ae530,0x8099cdee85aebb4db946029e8691cfc1c5a2f88357c308f81c54bc082cbdca02,"vulnerables.sol,vul,94"
0xF44040dCedC4dca020d12eb03e544A3480D8AEEE,0x6bb44cC0b2Cf0BA19AE8771C39F02d53116ddB93,0,3000000,0x8f088f920000000000000000000000006bb44cc0b2cf0ba19ae8771c39f02d53116ddb93,0x1d5f6fa97aaedc369cc3958aa6a73e92300e994df914df9229b24f12178a47bb,"safes.sol,safe,93"
0xfd0b8790C8c63228212c1458b49F9594614D4b24,0xdA3Ab035516336a828E6De192Fc33ddE3bceA9ED,0,3000000,0x8f088f92000000000000000000000000da3ab035516336a828e6de192fc33dde3bcea9ed,0xdb1154f465ac3ef3c09a788b0424b4debb9ae6a3a7f83f3b5d3ddee816318ab9,"vulnerables.sol,vul,96"
0x6711C2E3fa44d9A75ac070018e53c08A45f23026,0x6a2346fA663aED87e432E333CC3CF152BBd718e8,0,3000000,0x8f088f920000000000000000000000006a2346fa663aed87e432e333cc3cf152bbd718e8,0xf6733c2d7b914c6a6c9c229f9ee012d946a616a803c337b267dae7c6322ce78b,"safes.sol,safe,95"
0x743451d7540f2Eb483D740945c4bd404625793d4,0x0b46AFF7de08f2AD090247cDD511083147fA8C49,0,3000000,0x8f088f920000000000000000000000000b46aff7de08f2ad090247cdd511083147fa8c49,0x1db205004aaa03114365b0a764497b8c2e4e36809c094a0776c82b40a9ab79d5,"vulnerables.sol,vul,98"
0x2A6d6DD3C56979627a14c4878c7a188F05D0D2c3,0xA204231E88a7426fc95219Dd2C7F5Bb493d136a4,0,3000000,0x8f088f92000000000000000000000000a204231e88a7426fc95219dd2c7f5bb493d136a4,0xe146e5b5678ed702f1767b46addd192d8381906103760f3d01161861eb3ac60c,"safes.sol,safe,97"
0x86E2067e6b685773402A1c16a8A4935881d5AAc2,0x89792a8405564Ea9d28417131E5Bda2CCDE2F6E6,0,3000000,0x8f088f9200000000000000000000000089792a8405564ea9d28417131e5bda2ccde2f6e6,0x0615bccb50f346a884d18ad2fa697d671872fd1165bc1d5da9f5aae33555e640,"vulnerables.sol,vul,100"
0x02B48f37F49bf19a88D3Fd0345e49b46642d9DDE,0xf1545C27d2c98E5CCfAc28aee6f2463f965C7739,0,3000000,0x8f088f92000000000000000000000000f1545c27d2c98e5ccfac28aee6f2463f965c7739,0x72e8591166cde6f430153f7c88cd38dd9f98f89e16b1be8f4a2de2e558e2d733,"vulnerables.sol,vul,99"
0x8e131B1B706136357bfe21C5228D52e014dFFCD4,0xc5116893d4d80A756B7796269a23425c52B37439,0,3000000,0x8f088f92000000000000000000000000c5116893d4d80a756b7796269a23425c52b37439,0xb1f9325b138e19937dc91e0b6b4d8e854af5ca3f00a37e7eafa9db460e9016d1,"vulnerables.sol,vul,102"
0xF4E43bEa9B1d73286ecE3F403e69cc9786FF5Eb9,0xb0492d7dCd67E8882Bfc9Ae351dC6c40a1978bB5,0,3000000,0x8f088f92000000000000000000000000b0492d7dcd67e8882bfc9ae351dc6c40a1978bb5,0xb4cc0c0eccc24afdf39a74638be935988d44e7edf8e4f11b34efa8f1ef38682e,"safes.sol,safe,101"
0x953ee06E7abd958D76948C2132BA4C782218261F,0xB696cF3390E2e517303B8dC0784954Ea926AeD43,0,3000000,0x8f088f92000000000000000000000000b696cf3390e2e517303b8dc0784954ea926aed43,0x7886eba4566892bffd554c1f6f34cdeb7f22bedd52c7560d5866a75474953948,"safes.sol,safe,104"
0xA79D1461180565FcBc8B5B4410670c679b0e0b46,0xb72FF74D70E938BA05141587DC1134F18Aa41fA8,0,3000000,0x8f088f92000000000000000000000000b72ff74d70e938ba05141587dc1134f18aa41fa8,0xc147866ed145627b93db59a34dfd801f0967d62245afcbc282970dcbb16f0ac3,"safes.sol,safe,103"
0xd639F1D4325670c50A23e95ee85aF312B726ad4f,0x92dF878fb79547891dd2B5e07033902a0620b4e3,0,3000000,0x8f088f9200000000000000000000000092df878fb79547891dd2b5e07033902a0620b4e3,0xaf6df8c210c81bdb77953744b167a3b015f66b929f3328aa947cc24c5b5e45ed,"vulnerables.sol,vul,105"
